"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending"
"Singapore","SG","SGP",2019,"","2025-04-15",58810,66081.7199235165,5703569,323.070429953395,"East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified"
"Sint Maarten (Dutch part)","SX","SXM",2020,"","2025-04-15",29440,30150.8998380477,41008,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified"
"Sint Maarten (Dutch part)","SX","SXM",2018,"","2025-04-15",31140,31708.3110124742,39712,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified"
"Sint Maarten (Dutch part)","SX","SXM",2021,"","2025-04-15",31430,32548.4366854902,41571,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified"
"Sint Maarten (Dutch part)","SX","SXM",2019,"","2025-04-15",34060,34861.469528968,40385,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified"
"Sint Maarten (Dutch part)","SX","SXM",2022,"","2025-04-15",35620,36476.6300833859,42139,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified"
"Sint Maarten (Dutch part)","SX","SXM",2023,"","2025-04-15",36890,38077.5444869761,42749,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified"
"Slovak Republic","SK","SVK",2022,"","2025-04-15",22090,21342.7666714692,5431752,203.850946665515,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"Slovak Republic","SK","SVK",2023,"","2025-04-15",22790,24491.3771867262,5426740,182.314394044261,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"Slovak Republic","SK","SVK",2019,"","2025-04-15",19210,19406.0589683582,5454147,183.722608631236,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"Slovak Republic","SK","SVK",2020,"","2025-04-15",19250,19735.4858280801,5458827,167.534173320366,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"Slovak Republic","SK","SVK",2018,"","2025-04-15",18390,19573.3717031314,5446771,188.732964699496,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"Slovak Republic","SK","SVK",2021,"","2025-04-15",20660,22138.1949833348,5447247,181.857446230979,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"Slovenia","SI","SVN",2021,"","2025-04-15",28360,29187.369382785,2108079,162.082728356416,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"Slovenia","SI","SVN",2019,"","2025-04-15",26040,25814.1687167572,2088385,160.044275685249,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"Slovenia","SI","SVN",2020,"","2025-04-15",25460,25392.0651093612,2102419,147.549008584942,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"Slovenia","SI","SVN",2023,"","2025-04-15",30860,32610.110922729,2120461,160.098444691588,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"Slovenia","SI","SVN",2018,"","2025-04-15",24650,25888.0481065655,2073894,162.613493975851,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"Slovenia","SI","SVN",2022,"","2025-04-15",29580,28373.8382265999,2112076,186.21959497631,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"Small states","S1","SST",2018,"","2025-04-15",11928.5718046255,12723.981268455,19225348,129.663529976057,"Aggregates","","","","Aggregates","Aggregates"
"Small states","S1","SST",2022,"","2025-04-15",13438.2441597285,14371.4935939925,20005272,154.880079998525,"Aggregates","","","","Aggregates","Aggregates"
"Small states","S1","SST",2023,"","2025-04-15",14152.0471638857,15086.0915547842,20253539,146.040359485083,"Aggregates","","","","Aggregates","Aggregates"
"Small states","S1","SST",2019,"","2025-04-15",12579.6943676838,12739.8388742478,19408893,129.198635914584,"Aggregates","","","","Aggregates","Aggregates"
"Small states","S1","SST",2020,"","2025-04-15",11483.8527753591,11381.557900564,19572194,124.121899221354,"Aggregates","","","","Aggregates","Aggregates"
"Small states","S1","SST",2021,"","2025-04-15",12318.8513245646,13092.4975736111,19777900,138.868364257311,"Aggregates","","","","Aggregates","Aggregates"
"Solomon Islands","SB","SLB",2019,"","2025-04-15",2210,2223.66502559565,728147,82.9983376152335,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"Solomon Islands","SB","SLB",2023,"","2025-04-15",2100,2041.6364912646,800005,NA,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"Solomon Islands","SB","SLB",2020,"","2025-04-15",2170,2063.33101522108,744498,60.2203376396925,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"Solomon Islands","SB","SLB",2021,"","2025-04-15",2140,1996.86976779348,762591,66.6394072717162,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"Solomon Islands","SB","SLB",2022,"","2025-04-15",2120,2005.4139933198,781066,78.0359309562018,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"Solomon Islands","SB","SLB",2018,"","2025-04-15",2150,2278.20633913383,709101,88.4946797331694,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"Somalia","SO","SOM",2020,"","2025-04-15",500,518.184778494176,16651191,75.6877839830493,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA"
"Somalia","SO","SOM",2018,"","2025-04-15",510,509.525802439801,15452487,73.8208379982272,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA"
"Somalia","SO","SOM",2019,"","2025-04-15",520,539.893931565468,16030971,70.3106083602176,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA"
"Somalia","SO","SOM",2023,"","2025-04-15",590,597.458854603159,18358615,92.6861543505184,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA"
"Somalia","SO","SOM",2021,"","2025-04-15",540,549.114743546859,17271431,79.0932313826607,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA"
"Somalia","SO","SOM",2022,"","2025-04-15",570,573.128092470162,17801897,90.7598911643221,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA"
"South Africa","ZA","ZAF",2020,"","2025-04-15",5930,5580.60383075189,60562381,50.7596590804177,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"South Africa","ZA","ZAF",2023,"","2025-04-15",6480,6022.5425418935,63212384,65.1800955487645,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"South Africa","ZA","ZAF",2019,"","2025-04-15",6570,6533.71121032856,59587885,53.8979964081406,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"South Africa","ZA","ZAF",2021,"","2025-04-15",6330,6843.39941886204,61502603,56.0347138372399,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"South Africa","ZA","ZAF",2022,"","2025-04-15",6530,6523.41097815853,62378410,64.7830021330108,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"South Africa","ZA","ZAF",2018,"","2025-04-15",6250,6914.1780318076,58613001,54.4855451276341,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"South Asia","8S","SAS",2018,"","2025-04-15",1915.43434024536,1907.38178097978,1852836645,41.6787868676352,"Aggregates","","","","Aggregates","Aggregates"
"South Asia","8S","SAS",2019,"","2025-04-15",2000.79107058793,1952.01340084598,1874070006,38.779802421938,"Aggregates","","","","Aggregates","Aggregates"
"South Asia","8S","SAS",2020,"","2025-04-15",1853.99684419777,1843.19527438293,1895144142,36.0949841112151,"Aggregates","","","","Aggregates","Aggregates"
"South Asia","8S","SAS",2023,"","2025-04-15",2381.89784153443,2303.30291008899,1951539835,43.4092313015014,"Aggregates","","","","Aggregates","Aggregates"
"South Asia","8S","SAS",2021,"","2025-04-15",2084.17616224661,2131.30229648282,1914263569,42.4703990902772,"Aggregates","","","","Aggregates","Aggregates"
"South Asia","8S","SAS",2022,"","2025-04-15",2272.80149464407,2239.51630169785,1932289074,47.4505168540273,"Aggregates","","","","Aggregates","Aggregates"
"South Asia (IDA & IBRD)","T5","TSA",2021,"","2025-04-15",2084.17616224661,2131.30229648282,1914263569,42.4703990902772,"Aggregates","","","","Aggregates","Aggregates"
"South Asia (IDA & IBRD)","T5","TSA",2019,"","2025-04-15",2000.79107058793,1952.01340084598,1874070006,38.779802421938,"Aggregates","","","","Aggregates","Aggregates"
"South Asia (IDA & IBRD)","T5","TSA",2018,"","2025-04-15",1915.43434024536,1907.38178097978,1852836645,41.6787868676352,"Aggregates","","","","Aggregates","Aggregates"
"South Asia (IDA & IBRD)","T5","TSA",2022,"","2025-04-15",2272.80149464407,2239.51630169785,1932289074,47.4505168540273,"Aggregates","","","","Aggregates","Aggregates"
"South Asia (IDA & IBRD)","T5","TSA",2023,"","2025-04-15",2381.89784153443,2303.30291008899,1951539835,43.4092313015014,"Aggregates","","","","Aggregates","Aggregates"
"South Asia (IDA & IBRD)","T5","TSA",2020,"","2025-04-15",1853.99684419777,1843.19527438293,1895144142,36.0949841112151,"Aggregates","","","","Aggregates","Aggregates"
"Spain","ES","ESP",2020,"","2025-04-15",27180,27230.3599933583,47365655,59.4461280147076,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"Spain","ES","ESP",2021,"","2025-04-15",30110,30817.6828559001,47415794,66.524588943191,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"Spain","ES","ESP",2023,"","2025-04-15",32830,33509.0127982139,48347910,72.1917288917484,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"Spain","ES","ESP",2018,"","2025-04-15",29340,30592.1264795541,46797754,67.0094103982921,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"Spain","ES","ESP",2019,"","2025-04-15",30370,29776.2011500384,47134837,66.3662250440692,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"Spain","ES","ESP",2022,"","2025-04-15",32000,30287.3657583614,47759127,78.6275624641006,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"Sri Lanka","LK","LKA",2018,"","2025-04-15",4360,4360.58473469252,21670000,49.8093967507459,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA"
"Sri Lanka","LK","LKA",2019,"","2025-04-15",4220,4082.69404871533,21803000,49.4255258543722,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA"
"Sri Lanka","LK","LKA",2020,"","2025-04-15",3880,3846.17449566736,21919000,37.0891205013034,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA"
"Sri Lanka","LK","LKA",2021,"","2025-04-15",4020,3999.33764677637,22156000,41.2299754068976,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA"
"Sri Lanka","LK","LKA",2022,"","2025-04-15",3620,3342.71989646203,22181000,46.6814414772198,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA"
"Sri Lanka","LK","LKA",2023,"","2025-04-15",3540,3827.96495637489,22037000,42.7011040152852,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA"
"St. Kitts and Nevis","KN","KNA",2023,"","2025-04-15",21520,22573.6724791004,46758,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD"
"St. Kitts and Nevis","KN","KNA",2022,"","2025-04-15",21090,21011.5744209816,46709,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD"
"St. Kitts and Nevis","KN","KNA",2018,"","2025-04-15",21930,22901.3816403197,47008,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD"
"St. Kitts and Nevis","KN","KNA",2019,"","2025-04-15",23660,23595.4923231291,46952,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD"
"St. Kitts and Nevis","KN","KNA",2020,"","2025-04-15",19330,18859.0190361046,46870,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD"
"St. Kitts and Nevis","KN","KNA",2021,"","2025-04-15",18990,18361.1449697886,46763,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD"
"St. Lucia","LC","LCA",2018,"","2025-04-15",11060,11642.7403185172,177017,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"St. Lucia","LC","LCA",2019,"","2025-04-15",11100,11794.2056521711,177661,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"St. Lucia","LC","LCA",2020,"","2025-04-15",8560,8411.19941821204,178250,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"St. Lucia","LC","LCA",2021,"","2025-04-15",9790,10459.1321248092,178522,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"St. Lucia","LC","LCA",2022,"","2025-04-15",11770,13103.7621654634,178781,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"St. Lucia","LC","LCA",2023,"","2025-04-15",12350,13554.6651875402,179285,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2019,"","2025-04-15",8700,8743.33202133753,104167,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2023,"","2025-04-15",10300,10520.4441534791,101323,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2020,"","2025-04-15",8410,8395.09988902412,103526,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2021,"","2025-04-15",8620,8481.30537359541,102841,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2022,"","2025-04-15",9620,9471.14627317673,102046,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2018,"","2025-04-15",8370,8428.12677153069,104926,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"Sub-Saharan Africa","ZG","SSF",2018,"","2025-04-15",1496.93466280067,1606.1313576289,1109997000,57.4141246267114,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",2020,"","2025-04-15",1500.27687423353,1474.05531054261,1169015451,52.1959263536157,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",2021,"","2025-04-15",1564.36030566323,1613.8768603775,1199011925,57.0594720577623,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",2019,"","2025-04-15",1563.56958799389,1611.67363549653,1139315618,55.3592401460926,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",2022,"","2025-04-15",1630.14679312395,1688.40108402158,1229208573,60.7044665440769,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",2023,"","2025-04-15",1620.72586844517,1622.80705094435,1259902353,58.731407794498,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (excluding high income)","ZF","SSA",2023,"","2025-04-15",1619.26936699983,1621.26148130945,1259782580,58.5923618825228,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (excluding high income)","ZF","SSA",2021,"","2025-04-15",1563.2518893758,1612.77003780241,1198912667,56.9191672940877,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (excluding high income)","ZF","SSA",2022,"","2025-04-15",1628.84288577775,1686.89137493204,1229088695,60.564154525874,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (excluding high income)","ZF","SSA",2018,"","2025-04-15",1495.52919273592,1604.66374694771,1109900238,57.2720680711293,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (excluding high income)","ZF","SSA",2019,"","2025-04-15",1562.101171129,1610.17142040812,1139217993,55.2285274452132,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (excluding high income)","ZF","SSA",2020,"","2025-04-15",1499.1063410614,1472.99671243066,1168916989,52.083772973185,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2020,"","2025-04-15",1500.27687423353,1474.05531054261,1169015451,52.1959263536157,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2021,"","2025-04-15",1564.36030566323,1613.8768603775,1199011925,57.0594720577623,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2018,"","2025-04-15",1496.93466280067,1606.1313576289,1109997000,57.4141246267114,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2019,"","2025-04-15",1563.56958799389,1611.67363549653,1139315618,55.3592401460926,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2023,"","2025-04-15",1620.72586844517,1622.80705094435,1259902353,58.731407794498,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2022,"","2025-04-15",1630.14679312395,1688.40108402157,1229208573,60.7044665440769,"Aggregates","","","","Aggregates","Aggregates"
"Sudan","SD","SDN",2023,"","2025-04-15",880,2183.44140625,50042791,2.47372878246854,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2019,"","2025-04-15",720,709.975280761719,45548175,26.1196204552625,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2022,"","2025-04-15",720,1046.24084472656,49383346,2.69883443585856,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2018,"","2025-04-15",810,731.027465820313,44230596,21.8679187274323,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2020,"","2025-04-15",600,577.795227050781,46789231,9.95514507626151,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2021,"","2025-04-15",620,712.122009277344,48066924,4.12754863828426,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Suriname","SR","SUR",2018,"","2025-04-15",5730,6665.74180472239,599513,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2021,"","2025-04-15",4470,5029.84838543953,617896,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2022,"","2025-04-15",5040,6084.43876736445,623164,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2019,"","2025-04-15",5960,6629.66775248603,605768,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2020,"","2025-04-15",4460,4755.39221710693,612317,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2023,"","2025-04-15",5200,5494.07409425517,628886,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Sweden","SE","SWE",2023,"","2025-04-15",60480,55516.836477474,10536632,106.366026077394,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2018,"","2025-04-15",55090,54181.9069780904,10175214,90.1296957156635,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2019,"","2025-04-15",56230,51773.0464558993,10278887,92.5210834810288,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2020,"","2025-04-15",54670,52653.7565934247,10353442,84.3307817719974,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2022,"","2025-04-15",62630,55296.9371472535,10486941,105.855015275665,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2021,"","2025-04-15",60530,61174.9680215622,10415811,90.2779861793753,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Switzerland","CH","CHE",2019,"","2025-04-15",83160,84121.9310304414,8575280,124.127612180467,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2020,"","2025-04-15",81740,85897.7843338323,8638167,121.785977998371,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2021,"","2025-04-15",90810,93446.4344518943,8704546,130.25616282247,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2023,"","2025-04-15",95070,99564.710026145,8888093,138.216915020406,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2022,"","2025-04-15",95480,93245.7952120851,8777088,140.169548786107,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2018,"","2025-04-15",82470,85217.3691512274,8514329,124.428504325808,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Syrian Arab Republic","SY","SYR",2018,"","2025-04-15",810,1098.0668642357,19577845,50.6590991144828,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2019,"","2025-04-15",970,1109.53926036049,20353534,41.9994711236162,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2021,"","2025-04-15",700,663.614245706815,21628839,61.2204850955149,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2022,"","2025-04-15",710,1051.67149587463,22462173,35.6094680799956,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2020,"","2025-04-15",790,572.355289831901,21049429,44.818335302748,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Tajikistan","TJ","TJK",2020,"","2025-04-15",1030,834.311715460625,9749310,55.7491040194954,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2021,"","2025-04-15",1130,896.748053372182,9966908,71.825937435383,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2022,"","2025-04-15",1360,1052.17949484894,10182222,65.4355115893577,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2023,"","2025-04-15",1400,1160.81187026311,10389799,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2019,"","2025-04-15",1050,871.022372934846,9529966,56.0450159145896,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2018,"","2025-04-15",1000,834.288404578801,9307333,55.8461114113303,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tanzania","TZ","TZA",2019,"","2025-04-15",1050,1063.32250976563,59174891,33.0185892502311,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2020,"","2025-04-15",1060,1117.41528320313,60972798,27.9630151969884,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2018,"","2025-04-15",1010,1023.10626220703,57437145,32.6426099043737,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2022,"","2025-04-15",1210,1207.85302734375,64711821,35.0034517101994,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2023,"","2025-04-15",1220,1224.48962402344,66617606,38.2120348063445,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2021,"","2025-04-15",1130,1159.85656738281,62830412,29.9151840074048,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Thailand","TH","THA",2023,"","2025-04-15",7200,7182.02525812415,71702435,129.136262293384,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2021,"","2025-04-15",7090,7058.0694998852,71727332,117.144503626655,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2022,"","2025-04-15",7230,6909.35997481451,71735329,132.856382043634,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2018,"","2025-04-15",6430,7099.77650081458,71376079,120.841864730984,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2019,"","2025-04-15",7060,7605.69657797759,71522271,109.689514715166,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2020,"","2025-04-15",6900,6985.64393892574,71641484,97.8007432465178,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Timor-Leste","TL","TLS",2020,"","2025-04-15",2040,1630.86935439232,1326053,84.7503111042388,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2021,"","2025-04-15",2050,2684.82704373402,1350139,99.8674221728733,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2018,"","2025-04-15",1790,1219.46598597604,1275959,64.8191831225499,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2019,"","2025-04-15",2180,1562.36458881813,1300945,70.6142440551536,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2022,"","2025-04-15",1820,2343.24524664152,1369295,97.6219210034052,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2023,"","2025-04-15",2020,1502.51963828284,1384286,89.3005917688346,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Togo","TG","TGO",2018,"","2025-04-15",830,851.130806891807,8258778,57.3558037086364,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2019,"","2025-04-15",860,826.260654099894,8463068,56.1423934002099,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2022,"","2025-04-15",970,898.758154410712,9089738,65.4877850146886,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2023,"","2025-04-15",1000,985.697512629974,9304337,61.4273567726824,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2020,"","2025-04-15",860,853.578220263722,8669720,55.5485385608639,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2021,"","2025-04-15",920,939.613373786407,8878379,57.5850134996963,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Tonga","TO","TON",2018,"","2025-04-15",4650,4638.89774268789,105567,87.4503114003387,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
