"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending","high_income_threshold","running_var","treatment","running_var_centered"
"Qatar","QA","QAT",2020,"","2025-04-15",57730,51683.5054353851,2794148,90.019094887286,"Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified",12696,45034,1,45.034
"Qatar","QA","QAT",2021,"","2025-04-15",66970,71751.8831234838,2504910,92.7791585744,"Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified",13205,53765,1,53.765
"Qatar","QA","QAT",2022,"","2025-04-15",71070,88701.463350036,2657333,100.213647202145,"Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified",13845,57225,1,57.225
"Romania","RO","ROU",2020,"","2025-04-15",12740,13082.3006559554,19265250,77.923643460062,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",12696,44,1,0.044
"Romania","RO","ROU",2018,"","2025-04-15",11530,12502.2624061935,19473970,86.4911990211536,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",12376,-846,0,-0.846
"Romania","RO","ROU",2021,"","2025-04-15",14220,14986.7854904274,19122059,86.6133494279219,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",13205,1015,1,1.015
"Romania","RO","ROU",2022,"","2025-04-15",15440,15557.8826247584,19048502,93.6215624887545,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",13845,1595,1,1.595
"Romania","RO","ROU",2023,"","2025-04-15",16660,18404.2730871704,19059479,83.0900673956751,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",14005,2655,1,2.655
"Romania","RO","ROU",2019,"","2025-04-15",12700,12992.0326104674,19371648,84.3677121619338,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",12536,164,1,0.164
"Russian Federation","RU","RUS",2018,"","2025-04-15",10180,11211.8876953125,145398106,51.5809003703964,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",12376,-2196,0,-2.196
"Russian Federation","RU","RUS",2020,"","2025-04-15",10660,10108.3271484375,145245148,45.9669082029127,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",12696,-2036,0,-2.036
"Russian Federation","RU","RUS",2021,"","2025-04-15",11720,12521.5224609375,144746762,50.196441103259,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",13205,-1485,0,-1.485
"Russian Federation","RU","RUS",2019,"","2025-04-15",11190,11447.701171875,145453291,49.2287536619033,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",12536,-1346,0,-1.346
"Russian Federation","RU","RUS",2023,"","2025-04-15",14250,13817.0458984375,143826130,41.8285251825076,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",14005,245,1,0.245
"Russian Federation","RU","RUS",2022,"","2025-04-15",12810,15445.2421875,144236933,43.2587048229719,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",13845,-1035,0,-1.035
"Rwanda","RW","RWA",2020,"","2025-04-15",770,778.701538550324,13065837,55.1879515519855,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",12696,-11926,0,-11.926
"Rwanda","RW","RWA",2022,"","2025-04-15",940,975.469315871749,13651030,61.1450799962783,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",13845,-12905,0,-12.905
"Rwanda","RW","RWA",2019,"","2025-04-15",820,810.051420243718,12776103,57.9756628637954,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",12536,-11716,0,-11.716
"Rwanda","RW","RWA",2018,"","2025-04-15",770,771.773521962568,12487996,55.7841263739603,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",12376,-11606,0,-11.606
"Rwanda","RW","RWA",2021,"","2025-04-15",840,828.833032800998,13355260,54.6383114719509,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",13205,-12365,0,-12.365
"Rwanda","RW","RWA",2023,"","2025-04-15",990,1010.2689290184,13954471,65.9840423400572,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",14005,-13015,0,-13.015
"Samoa","WS","WSM",2018,"","2025-04-15",4100,4231.81409469194,207582,78.9349684295151,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",12376,-8276,0,-8.276
"Samoa","WS","WSM",2019,"","2025-04-15",4270,4351.94234943706,209780,83.3310795816457,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",12536,-8266,0,-8.266
"Samoa","WS","WSM",2020,"","2025-04-15",4060,4099.6600907147,211944,77.4835999958193,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",12696,-8636,0,-8.636
"Samoa","WS","WSM",2023,"","2025-04-15",4200,4330.17840531329,216663,90.6574805627022,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",14005,-9805,0,-9.805
"Samoa","WS","WSM",2021,"","2025-04-15",3910,3947.64517905415,213779,60.8888856520264,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",13205,-9295,0,-9.295
"Samoa","WS","WSM",2022,"","2025-04-15",3780,3869.46639492144,215261,64.9831803274504,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",13845,-10065,0,-10.065
"San Marino","SM","SMR",2021,"","2025-04-15",48190,54168.9828262684,34252,342.470174007962,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",13205,34985,1,34.985
"San Marino","SM","SMR",2018,"","2025-04-15",41800,47950.6880557136,34522,309.487956436918,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12376,29424,1,29.424
"San Marino","SM","SMR",2019,"","2025-04-15",43770,46627.0122356944,34663,307.264778080283,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12536,31234,1,31.234
"San Marino","SM","SMR",2020,"","2025-04-15",40570,44426.6463400658,34770,304.903167579063,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12696,27874,1,27.874
"San Marino","SM","SMR",2022,"","2025-04-15",53930,54264.570495898,33755,370.436071813414,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",13845,40085,1,40.085
"Sao Tome and Principe","ST","STP",2018,"","2025-04-15",1660,1825.59971753966,210187,NA,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",12376,-10716,0,-10.716
"Sao Tome and Principe","ST","STP",2019,"","2025-04-15",1810,1935.2931816596,213392,NA,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",12536,-10726,0,-10.726
"Sao Tome and Principe","ST","STP",2020,"","2025-04-15",2030,2167.22001796925,217435,NA,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",12696,-10666,0,-10.666
"Sao Tome and Principe","ST","STP",2021,"","2025-04-15",2220,2362.58827248102,221961,NA,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",13205,-10985,0,-10.985
"Sao Tome and Principe","ST","STP",2022,"","2025-04-15",2430,2389.73729784737,226305,NA,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",13845,-11415,0,-11.415
"Sao Tome and Principe","ST","STP",2023,"","2025-04-15",2580,2940.93352926715,230871,NA,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",14005,-11425,0,-11.425
"Saudi Arabia","SA","SAU",2023,"","2025-04-15",31860,32093.9622984711,33264292,62.1270079002137,"Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified",14005,17855,1,17.855
"Saudi Arabia","SA","SAU",2021,"","2025-04-15",28190,28396.0864182336,30784383,57.1428135634067,"Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified",13205,14985,1,14.985
"Saudi Arabia","SA","SAU",2022,"","2025-04-15",31120,34454.1957708412,32175224,63.5136679204925,"Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified",13845,17275,1,17.275
"Saudi Arabia","SA","SAU",2018,"","2025-04-15",25550,28036.0264674095,30196281,61.9555805308803,"Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified",12376,13174,1,13.174
"Saudi Arabia","SA","SAU",2019,"","2025-04-15",27720,27892.8421521179,30063799,60.1981862343852,"Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified",12536,15184,1,15.184
"Saudi Arabia","SA","SAU",2020,"","2025-04-15",25640,23271.4037647084,31552510,49.713475529659,"Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified",12696,12944,1,12.944
"Senegal","SN","SEN",2022,"","2025-04-15",1590,1564.74522071584,17651103,80.0330777056171,"Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA",13845,-12255,0,-12.255
"Senegal","SN","SEN",2019,"","2025-04-15",1430,1431.18128932159,16352922,64.2362506061005,"Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA",12536,-11106,0,-11.106
"Senegal","SN","SEN",2020,"","2025-04-15",1440,1461.08720350553,16789219,60.0468716137065,"Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA",12696,-11256,0,-11.256
"Senegal","SN","SEN",2021,"","2025-04-15",1530,1598.10676952274,17220867,69.3759939883832,"Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA",13205,-11675,0,-11.675
"Senegal","SN","SEN",2023,"","2025-04-15",1630,1706.44218024762,18077573,71.0045186879627,"Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA",14005,-12375,0,-12.375
"Senegal","SN","SEN",2018,"","2025-04-15",1390,1452.55612562445,15914498,61.7898394793183,"Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA",12376,-10986,0,-10.986
"Serbia","RS","SRB",2018,"","2025-04-15",6700,7559.86165747394,6982604,105.563713028559,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",12376,-5676,0,-5.676
"Serbia","RS","SRB",2019,"","2025-04-15",7380,7755.632986437,6945235,107.577309546092,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",12536,-5156,0,-5.156
"Serbia","RS","SRB",2023,"","2025-04-15",10760,12281.5058488303,6623183,114.493948658228,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",14005,-3245,0,-3.245
"Serbia","RS","SRB",2022,"","2025-04-15",9790,10022.9688543402,6664449,131.93764235858,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",13845,-4055,0,-4.055
"Serbia","RS","SRB",2020,"","2025-04-15",7790,8098.70955668849,6899126,100.324460810129,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",12696,-4906,0,-4.906
"Serbia","RS","SRB",2021,"","2025-04-15",8890,9680.52798074468,6834326,112.342298324945,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",13205,-4315,0,-4.315
"Seychelles","SC","SYC",2020,"","2025-04-15",15400,14041.4754074575,98462,153.48333156592,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",12696,2704,1,2.704
"Seychelles","SC","SYC",2021,"","2025-04-15",14950,14982.9111487767,99258,183.77081501466,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",13205,1745,1,1.745
"Seychelles","SC","SYC",2019,"","2025-04-15",18700,19141.5118743615,97625,173.407846880196,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",12536,6164,1,6.164
"Seychelles","SC","SYC",2022,"","2025-04-15",15000,17167.1909760833,119878,186.172111653646,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",13845,1155,1,1.155
"Seychelles","SC","SYC",2023,"","2025-04-15",16940,17879.2396545075,119773,183.066894954317,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",14005,2935,1,2.935
"Seychelles","SC","SYC",2018,"","2025-04-15",17620,18440.2340460932,96762,185.7075372109,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",12376,5244,1,5.244
"Sierra Leone","SL","SLE",2019,"","2025-04-15",850,843.71251730417,7731991,37.5619529967261,"Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA",12536,-11686,0,-11.686
"Sierra Leone","SL","SLE",2021,"","2025-04-15",890,885.184270659578,8094602,42.1536156912291,"Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA",13205,-12315,0,-12.315
"Sierra Leone","SL","SLE",2022,"","2025-04-15",920,860.130884035452,8276807,45.0667937946444,"Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA",13845,-12925,0,-12.925
"Sierra Leone","SL","SLE",2020,"","2025-04-15",840,845.313836261458,7912558,30.611787132481,"Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA",12696,-11856,0,-11.856
"Sierra Leone","SL","SLE",2018,"","2025-04-15",830,845.914540460932,7554563,37.3774603119412,"Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA",12376,-11546,0,-11.546
"Sierra Leone","SL","SLE",2023,"","2025-04-15",870,757.85833603088,8460512,55.8689763489874,"Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA",14005,-13135,0,-13.135
"Singapore","SG","SGP",2021,"","2025-04-15",64970,79601.4129622433,5453566,329.78497877736,"East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified",13205,51765,1,51.765
"Singapore","SG","SGP",2022,"","2025-04-15",66970,88428.7024226232,5637022,332.981369857911,"East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified",13845,53125,1,53.125
"Singapore","SG","SGP",2018,"","2025-04-15",56550,66840.6373389791,5638676,326.723360427186,"East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified",12376,44174,1,44.174
"Singapore","SG","SGP",2020,"","2025-04-15",55290,61466.803676358,5685807,331.690521725461,"East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified",12696,42594,1,42.594
"Singapore","SG","SGP",2023,"","2025-04-15",70590,84734.2559206054,5917648,311.240333622308,"East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified",14005,56585,1,56.585
"Singapore","SG","SGP",2019,"","2025-04-15",58810,66081.7199235165,5703569,323.070429953395,"East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified",12536,46274,1,46.274
"Sint Maarten (Dutch part)","SX","SXM",2020,"","2025-04-15",29440,30150.8998380477,41008,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified",12696,16744,1,16.744
"Sint Maarten (Dutch part)","SX","SXM",2018,"","2025-04-15",31140,31708.3110124742,39712,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified",12376,18764,1,18.764
"Sint Maarten (Dutch part)","SX","SXM",2021,"","2025-04-15",31430,32548.4366854902,41571,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified",13205,18225,1,18.225
"Sint Maarten (Dutch part)","SX","SXM",2019,"","2025-04-15",34060,34861.469528968,40385,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified",12536,21524,1,21.524
"Sint Maarten (Dutch part)","SX","SXM",2022,"","2025-04-15",35620,36476.6300833859,42139,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified",13845,21775,1,21.775
"Sint Maarten (Dutch part)","SX","SXM",2023,"","2025-04-15",36890,38077.5444869761,42749,NA,"Latin America & Caribbean","Philipsburg","","","High income","Not classified",14005,22885,1,22.885
"Slovak Republic","SK","SVK",2022,"","2025-04-15",22090,21342.7666714692,5431752,203.850946665515,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",13845,8245,1,8.245
"Slovak Republic","SK","SVK",2023,"","2025-04-15",22790,24491.3771867262,5426740,182.314394044261,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",14005,8785,1,8.785
"Slovak Republic","SK","SVK",2019,"","2025-04-15",19210,19406.0589683582,5454147,183.722608631236,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",12536,6674,1,6.674
"Slovak Republic","SK","SVK",2020,"","2025-04-15",19250,19735.4858280801,5458827,167.534173320366,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",12696,6554,1,6.554
"Slovak Republic","SK","SVK",2018,"","2025-04-15",18390,19573.3717031314,5446771,188.732964699496,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",12376,6014,1,6.014
"Slovak Republic","SK","SVK",2021,"","2025-04-15",20660,22138.1949833348,5447247,181.857446230979,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",13205,7455,1,7.455
"Slovenia","SI","SVN",2021,"","2025-04-15",28360,29187.369382785,2108079,162.082728356416,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified",13205,15155,1,15.155
"Slovenia","SI","SVN",2019,"","2025-04-15",26040,25814.1687167572,2088385,160.044275685249,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified",12536,13504,1,13.504
"Slovenia","SI","SVN",2020,"","2025-04-15",25460,25392.0651093612,2102419,147.549008584942,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified",12696,12764,1,12.764
"Slovenia","SI","SVN",2023,"","2025-04-15",30860,32610.110922729,2120461,160.098444691588,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified",14005,16855,1,16.855
"Slovenia","SI","SVN",2018,"","2025-04-15",24650,25888.0481065655,2073894,162.613493975851,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified",12376,12274,1,12.274
"Slovenia","SI","SVN",2022,"","2025-04-15",29580,28373.8382265999,2112076,186.21959497631,"Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified",13845,15735,1,15.735
"Solomon Islands","SB","SLB",2019,"","2025-04-15",2210,2223.66502559565,728147,82.9983376152335,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA",12536,-10326,0,-10.326
"Solomon Islands","SB","SLB",2023,"","2025-04-15",2100,2041.6364912646,800005,NA,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA",14005,-11905,0,-11.905
"Solomon Islands","SB","SLB",2020,"","2025-04-15",2170,2063.33101522108,744498,60.2203376396925,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA",12696,-10526,0,-10.526
"Solomon Islands","SB","SLB",2021,"","2025-04-15",2140,1996.86976779348,762591,66.6394072717162,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA",13205,-11065,0,-11.065
"Solomon Islands","SB","SLB",2022,"","2025-04-15",2120,2005.4139933198,781066,78.0359309562018,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA",13845,-11725,0,-11.725
"Solomon Islands","SB","SLB",2018,"","2025-04-15",2150,2278.20633913383,709101,88.4946797331694,"East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA",12376,-10226,0,-10.226
"Somalia","SO","SOM",2020,"","2025-04-15",500,518.184778494176,16651191,75.6877839830493,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA",12696,-12196,0,-12.196
"Somalia","SO","SOM",2018,"","2025-04-15",510,509.525802439801,15452487,73.8208379982272,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA",12376,-11866,0,-11.866
"Somalia","SO","SOM",2019,"","2025-04-15",520,539.893931565468,16030971,70.3106083602176,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA",12536,-12016,0,-12.016
"Somalia","SO","SOM",2023,"","2025-04-15",590,597.458854603159,18358615,92.6861543505184,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA",14005,-13415,0,-13.415
"Somalia","SO","SOM",2021,"","2025-04-15",540,549.114743546859,17271431,79.0932313826607,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA",13205,-12665,0,-12.665
"Somalia","SO","SOM",2022,"","2025-04-15",570,573.128092470162,17801897,90.7598911643221,"Sub-Saharan Africa","Mogadishu","45.3254","2.07515","Low income","IDA",13845,-13275,0,-13.275
"South Africa","ZA","ZAF",2020,"","2025-04-15",5930,5580.60383075189,60562381,50.7596590804177,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",12696,-6766,0,-6.766
"South Africa","ZA","ZAF",2023,"","2025-04-15",6480,6022.5425418935,63212384,65.1800955487645,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",14005,-7525,0,-7.525
"South Africa","ZA","ZAF",2019,"","2025-04-15",6570,6533.71121032856,59587885,53.8979964081406,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",12536,-5966,0,-5.966
"South Africa","ZA","ZAF",2021,"","2025-04-15",6330,6843.39941886204,61502603,56.0347138372399,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",13205,-6875,0,-6.875
"South Africa","ZA","ZAF",2022,"","2025-04-15",6530,6523.41097815853,62378410,64.7830021330108,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",13845,-7315,0,-7.315
"South Africa","ZA","ZAF",2018,"","2025-04-15",6250,6914.1780318076,58613001,54.4855451276341,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",12376,-6126,0,-6.126
"Spain","ES","ESP",2020,"","2025-04-15",27180,27230.3599933583,47365655,59.4461280147076,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified",12696,14484,1,14.484
"Spain","ES","ESP",2021,"","2025-04-15",30110,30817.6828559001,47415794,66.524588943191,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified",13205,16905,1,16.905
"Spain","ES","ESP",2023,"","2025-04-15",32830,33509.0127982139,48347910,72.1917288917484,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified",14005,18825,1,18.825
"Spain","ES","ESP",2018,"","2025-04-15",29340,30592.1264795541,46797754,67.0094103982921,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified",12376,16964,1,16.964
"Spain","ES","ESP",2019,"","2025-04-15",30370,29776.2011500384,47134837,66.3662250440692,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified",12536,17834,1,17.834
"Spain","ES","ESP",2022,"","2025-04-15",32000,30287.3657583614,47759127,78.6275624641006,"Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified",13845,18155,1,18.155
"Sri Lanka","LK","LKA",2018,"","2025-04-15",4360,4360.58473469252,21670000,49.8093967507459,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",12376,-8016,0,-8.016
"Sri Lanka","LK","LKA",2019,"","2025-04-15",4220,4082.69404871533,21803000,49.4255258543722,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",12536,-8316,0,-8.316
"Sri Lanka","LK","LKA",2020,"","2025-04-15",3880,3846.17449566736,21919000,37.0891205013034,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",12696,-8816,0,-8.816
"Sri Lanka","LK","LKA",2021,"","2025-04-15",4020,3999.33764677637,22156000,41.2299754068976,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",13205,-9185,0,-9.185
"Sri Lanka","LK","LKA",2022,"","2025-04-15",3620,3342.71989646203,22181000,46.6814414772198,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",13845,-10225,0,-10.225
"Sri Lanka","LK","LKA",2023,"","2025-04-15",3540,3827.96495637489,22037000,42.7011040152852,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",14005,-10465,0,-10.465
"St. Kitts and Nevis","KN","KNA",2023,"","2025-04-15",21520,22573.6724791004,46758,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",14005,7515,1,7.515
"St. Kitts and Nevis","KN","KNA",2022,"","2025-04-15",21090,21011.5744209816,46709,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",13845,7245,1,7.245
"St. Kitts and Nevis","KN","KNA",2018,"","2025-04-15",21930,22901.3816403197,47008,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",12376,9554,1,9.554
"St. Kitts and Nevis","KN","KNA",2019,"","2025-04-15",23660,23595.4923231291,46952,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",12536,11124,1,11.124
"St. Kitts and Nevis","KN","KNA",2020,"","2025-04-15",19330,18859.0190361046,46870,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",12696,6634,1,6.634
"St. Kitts and Nevis","KN","KNA",2021,"","2025-04-15",18990,18361.1449697886,46763,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",13205,5785,1,5.785
"St. Lucia","LC","LCA",2018,"","2025-04-15",11060,11642.7403185172,177017,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",12376,-1316,0,-1.316
"St. Lucia","LC","LCA",2019,"","2025-04-15",11100,11794.2056521711,177661,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",12536,-1436,0,-1.436
"St. Lucia","LC","LCA",2020,"","2025-04-15",8560,8411.19941821204,178250,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",12696,-4136,0,-4.136
"St. Lucia","LC","LCA",2021,"","2025-04-15",9790,10459.1321248092,178522,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",13205,-3415,0,-3.415
"St. Lucia","LC","LCA",2022,"","2025-04-15",11770,13103.7621654634,178781,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",13845,-2075,0,-2.075
"St. Lucia","LC","LCA",2023,"","2025-04-15",12350,13554.6651875402,179285,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",14005,-1655,0,-1.655
"St. Vincent and the Grenadines","VC","VCT",2019,"","2025-04-15",8700,8743.33202133753,104167,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",12536,-3836,0,-3.836
"St. Vincent and the Grenadines","VC","VCT",2023,"","2025-04-15",10300,10520.4441534791,101323,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",14005,-3705,0,-3.705
"St. Vincent and the Grenadines","VC","VCT",2020,"","2025-04-15",8410,8395.09988902412,103526,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",12696,-4286,0,-4.286
"St. Vincent and the Grenadines","VC","VCT",2021,"","2025-04-15",8620,8481.30537359541,102841,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",13205,-4585,0,-4.585
"St. Vincent and the Grenadines","VC","VCT",2022,"","2025-04-15",9620,9471.14627317673,102046,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",13845,-4225,0,-4.225
"St. Vincent and the Grenadines","VC","VCT",2018,"","2025-04-15",8370,8428.12677153069,104926,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",12376,-4006,0,-4.006
"Sudan","SD","SDN",2023,"","2025-04-15",880,2183.44140625,50042791,2.47372878246854,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA",14005,-13125,0,-13.125
"Sudan","SD","SDN",2019,"","2025-04-15",720,709.975280761719,45548175,26.1196204552625,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA",12536,-11816,0,-11.816
