"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending","high_income_threshold","running_var","treatment","running_var_centered"
"Russian Federation","RU","RUS",2019,"","2025-04-15",11190,11447.701171875,145453291,49.2287536619033,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",12536,-1346,0,-1.346
"Russian Federation","RU","RUS",2023,"","2025-04-15",14250,13817.0458984375,143826130,41.8285251825076,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",14005,245,1,0.245
"Russian Federation","RU","RUS",2022,"","2025-04-15",12810,15445.2421875,144236933,43.2587048229719,"Europe & Central Asia","Moscow","37.6176","55.7558","High income","IBRD",13845,-1035,0,-1.035
"Samoa","WS","WSM",2018,"","2025-04-15",4100,4231.81409469194,207582,78.9349684295151,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",12376,-8276,0,-8.276
"Samoa","WS","WSM",2019,"","2025-04-15",4270,4351.94234943706,209780,83.3310795816457,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",12536,-8266,0,-8.266
"Samoa","WS","WSM",2020,"","2025-04-15",4060,4099.6600907147,211944,77.4835999958193,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",12696,-8636,0,-8.636
"Samoa","WS","WSM",2023,"","2025-04-15",4200,4330.17840531329,216663,90.6574805627022,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",14005,-9805,0,-9.805
"Samoa","WS","WSM",2021,"","2025-04-15",3910,3947.64517905415,213779,60.8888856520264,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",13205,-9295,0,-9.295
"Serbia","RS","SRB",2018,"","2025-04-15",6700,7559.86165747394,6982604,105.563713028559,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",12376,-5676,0,-5.676
"Serbia","RS","SRB",2019,"","2025-04-15",7380,7755.632986437,6945235,107.577309546092,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",12536,-5156,0,-5.156
"Serbia","RS","SRB",2023,"","2025-04-15",10760,12281.5058488303,6623183,114.493948658228,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",14005,-3245,0,-3.245
"Serbia","RS","SRB",2022,"","2025-04-15",9790,10022.9688543402,6664449,131.93764235858,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",13845,-4055,0,-4.055
"Serbia","RS","SRB",2020,"","2025-04-15",7790,8098.70955668849,6899126,100.324460810129,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",12696,-4906,0,-4.906
"Serbia","RS","SRB",2021,"","2025-04-15",8890,9680.52798074468,6834326,112.342298324945,"Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD",13205,-4315,0,-4.315
"Seychelles","SC","SYC",2020,"","2025-04-15",15400,14041.4754074575,98462,153.48333156592,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",12696,2704,1,2.704
"Seychelles","SC","SYC",2021,"","2025-04-15",14950,14982.9111487767,99258,183.77081501466,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",13205,1745,1,1.745
"Seychelles","SC","SYC",2019,"","2025-04-15",18700,19141.5118743615,97625,173.407846880196,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",12536,6164,1,6.164
"Seychelles","SC","SYC",2022,"","2025-04-15",15000,17167.1909760833,119878,186.172111653646,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",13845,1155,1,1.155
"Seychelles","SC","SYC",2023,"","2025-04-15",16940,17879.2396545075,119773,183.066894954317,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",14005,2935,1,2.935
"Seychelles","SC","SYC",2018,"","2025-04-15",17620,18440.2340460932,96762,185.7075372109,"Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD",12376,5244,1,5.244
"Slovak Republic","SK","SVK",2022,"","2025-04-15",22090,21342.7666714692,5431752,203.850946665515,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",13845,8245,1,8.245
"Slovak Republic","SK","SVK",2023,"","2025-04-15",22790,24491.3771867262,5426740,182.314394044261,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",14005,8785,1,8.785
"Slovak Republic","SK","SVK",2019,"","2025-04-15",19210,19406.0589683582,5454147,183.722608631236,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",12536,6674,1,6.674
"Slovak Republic","SK","SVK",2020,"","2025-04-15",19250,19735.4858280801,5458827,167.534173320366,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",12696,6554,1,6.554
"Slovak Republic","SK","SVK",2018,"","2025-04-15",18390,19573.3717031314,5446771,188.732964699496,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",12376,6014,1,6.014
"Slovak Republic","SK","SVK",2021,"","2025-04-15",20660,22138.1949833348,5447247,181.857446230979,"Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified",13205,7455,1,7.455
"South Africa","ZA","ZAF",2020,"","2025-04-15",5930,5580.60383075189,60562381,50.7596590804177,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",12696,-6766,0,-6.766
"South Africa","ZA","ZAF",2023,"","2025-04-15",6480,6022.5425418935,63212384,65.1800955487645,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",14005,-7525,0,-7.525
"South Africa","ZA","ZAF",2019,"","2025-04-15",6570,6533.71121032856,59587885,53.8979964081406,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",12536,-5966,0,-5.966
"South Africa","ZA","ZAF",2021,"","2025-04-15",6330,6843.39941886204,61502603,56.0347138372399,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",13205,-6875,0,-6.875
"South Africa","ZA","ZAF",2022,"","2025-04-15",6530,6523.41097815853,62378410,64.7830021330108,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",13845,-7315,0,-7.315
"South Africa","ZA","ZAF",2018,"","2025-04-15",6250,6914.1780318076,58613001,54.4855451276341,"Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD",12376,-6126,0,-6.126
"Sri Lanka","LK","LKA",2018,"","2025-04-15",4360,4360.58473469252,21670000,49.8093967507459,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",12376,-8016,0,-8.016
"Sri Lanka","LK","LKA",2019,"","2025-04-15",4220,4082.69404871533,21803000,49.4255258543722,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",12536,-8316,0,-8.316
"Sri Lanka","LK","LKA",2020,"","2025-04-15",3880,3846.17449566736,21919000,37.0891205013034,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",12696,-8816,0,-8.816
"Sri Lanka","LK","LKA",2021,"","2025-04-15",4020,3999.33764677637,22156000,41.2299754068976,"South Asia","Colombo","79.8528","6.92148","Lower middle income","IDA",13205,-9185,0,-9.185
"St. Kitts and Nevis","KN","KNA",2023,"","2025-04-15",21520,22573.6724791004,46758,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",14005,7515,1,7.515
"St. Kitts and Nevis","KN","KNA",2022,"","2025-04-15",21090,21011.5744209816,46709,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",13845,7245,1,7.245
"St. Kitts and Nevis","KN","KNA",2018,"","2025-04-15",21930,22901.3816403197,47008,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",12376,9554,1,9.554
"St. Kitts and Nevis","KN","KNA",2020,"","2025-04-15",19330,18859.0190361046,46870,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",12696,6634,1,6.634
"St. Kitts and Nevis","KN","KNA",2021,"","2025-04-15",18990,18361.1449697886,46763,NA,"Latin America & Caribbean","Basseterre","-62.7309","17.3","High income","IBRD",13205,5785,1,5.785
"St. Lucia","LC","LCA",2018,"","2025-04-15",11060,11642.7403185172,177017,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",12376,-1316,0,-1.316
"St. Lucia","LC","LCA",2019,"","2025-04-15",11100,11794.2056521711,177661,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",12536,-1436,0,-1.436
"St. Lucia","LC","LCA",2020,"","2025-04-15",8560,8411.19941821204,178250,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",12696,-4136,0,-4.136
"St. Lucia","LC","LCA",2021,"","2025-04-15",9790,10459.1321248092,178522,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",13205,-3415,0,-3.415
"St. Lucia","LC","LCA",2022,"","2025-04-15",11770,13103.7621654634,178781,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",13845,-2075,0,-2.075
"St. Lucia","LC","LCA",2023,"","2025-04-15",12350,13554.6651875402,179285,NA,"Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend",14005,-1655,0,-1.655
"St. Vincent and the Grenadines","VC","VCT",2019,"","2025-04-15",8700,8743.33202133753,104167,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",12536,-3836,0,-3.836
"St. Vincent and the Grenadines","VC","VCT",2023,"","2025-04-15",10300,10520.4441534791,101323,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",14005,-3705,0,-3.705
"St. Vincent and the Grenadines","VC","VCT",2020,"","2025-04-15",8410,8395.09988902412,103526,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",12696,-4286,0,-4.286
"St. Vincent and the Grenadines","VC","VCT",2021,"","2025-04-15",8620,8481.30537359541,102841,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",13205,-4585,0,-4.585
"St. Vincent and the Grenadines","VC","VCT",2022,"","2025-04-15",9620,9471.14627317673,102046,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",13845,-4225,0,-4.225
"St. Vincent and the Grenadines","VC","VCT",2018,"","2025-04-15",8370,8428.12677153069,104926,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend",12376,-4006,0,-4.006
"Suriname","SR","SUR",2018,"","2025-04-15",5730,6665.74180472239,599513,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend",12376,-6646,0,-6.646
"Suriname","SR","SUR",2021,"","2025-04-15",4470,5029.84838543953,617896,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend",13205,-8735,0,-8.735
"Suriname","SR","SUR",2022,"","2025-04-15",5040,6084.43876736445,623164,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend",13845,-8805,0,-8.805
"Suriname","SR","SUR",2019,"","2025-04-15",5960,6629.66775248603,605768,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend",12536,-6576,0,-6.576
"Suriname","SR","SUR",2020,"","2025-04-15",4460,4755.39221710693,612317,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend",12696,-8236,0,-8.236
"Suriname","SR","SUR",2023,"","2025-04-15",5200,5494.07409425517,628886,NA,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend",14005,-8805,0,-8.805
"Thailand","TH","THA",2023,"","2025-04-15",7200,7182.02525812415,71702435,129.136262293384,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD",14005,-6805,0,-6.805
"Thailand","TH","THA",2021,"","2025-04-15",7090,7058.0694998852,71727332,117.144503626655,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD",13205,-6115,0,-6.115
"Thailand","TH","THA",2022,"","2025-04-15",7230,6909.35997481451,71735329,132.856382043634,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD",13845,-6615,0,-6.615
"Thailand","TH","THA",2018,"","2025-04-15",6430,7099.77650081458,71376079,120.841864730984,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD",12376,-5946,0,-5.946
"Thailand","TH","THA",2019,"","2025-04-15",7060,7605.69657797759,71522271,109.689514715166,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD",12536,-5476,0,-5.476
"Thailand","TH","THA",2020,"","2025-04-15",6900,6985.64393892574,71641484,97.8007432465178,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD",12696,-5796,0,-5.796
"Tonga","TO","TON",2018,"","2025-04-15",4650,4638.89774268789,105567,87.4503114003387,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA",12376,-7726,0,-7.726
"Tonga","TO","TON",2019,"","2025-04-15",4940,4676.84790348236,105669,90.3147767761719,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA",12536,-7596,0,-7.596
"Tonga","TO","TON",2022,"","2025-04-15",5260,4933.07479143113,105042,75.3152309447865,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA",13845,-8585,0,-8.585
"Tonga","TO","TON",2020,"","2025-04-15",5130,4700.44932800575,105704,83.4579911695786,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA",12696,-7566,0,-7.566
"Tonga","TO","TON",2021,"","2025-04-15",5240,4912.57950603175,105490,66.1742943253212,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA",13205,-7965,0,-7.965
"Trinidad and Tobago","TT","TTO",2019,"","2025-04-15",17540,17431.0269266696,1363985,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD",12536,5004,1,5.004
"Trinidad and Tobago","TT","TTO",2020,"","2025-04-15",15180,15224.5083495616,1366725,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD",12696,2484,1,2.484
"Trinidad and Tobago","TT","TTO",2021,"","2025-04-15",16370,17912.5106245714,1367558,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD",13205,3165,1,3.165
"Trinidad and Tobago","TT","TTO",2018,"","2025-04-15",17090,18076.3565550233,1359193,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD",12376,4714,1,4.714
"Trinidad and Tobago","TT","TTO",2023,"","2025-04-15",21000,20016.1503008736,1367510,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD",14005,6995,1,6.995
"Trinidad and Tobago","TT","TTO",2022,"","2025-04-15",17930,22004.1997884125,1365805,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD",13845,4085,1,4.085
"Tunisia","TN","TUN",2019,"","2025-04-15",3590,3528.87213306798,11875081,102.334485111325,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD",12536,-8946,0,-8.946
"Tunisia","TN","TUN",2020,"","2025-04-15",3270,3548.65363663803,11974057,84.3315724158822,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD",12696,-9426,0,-9.426
"Tunisia","TN","TUN",2018,"","2025-04-15",3700,3628.10366464236,11765514,103.875276030995,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD",12376,-8676,0,-8.676
"Tunisia","TN","TUN",2021,"","2025-04-15",3630,3885.28166485296,12048622,94.0959550633947,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD",13205,-9575,0,-9.575
"Tunisia","TN","TUN",2022,"","2025-04-15",3880,3678.40023411347,12119334,112.441001996161,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD",13845,-9965,0,-9.965
"Turkiye","TR","TUR",2018,"","2025-04-15",10650,9568.83506330228,81407204,62.6142185426845,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD",12376,-1726,0,-1.726
"Turkiye","TR","TUR",2020,"","2025-04-15",9160,8638.73903848102,83384680,61.3437557667653,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD",12696,-3536,0,-3.536
"Turkiye","TR","TUR",2021,"","2025-04-15",10010,9743.21277804855,84147318,71.0824439613318,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD",13205,-3195,0,-3.195
"Turkiye","TR","TUR",2022,"","2025-04-15",10640,10674.504157865,84979913,81.170129694525,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD",13845,-3205,0,-3.205
"Turkiye","TR","TUR",2019,"","2025-04-15",9800,9215.44049888114,82579440,63.1932929004145,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD",12536,-2736,0,-2.736
"Turkiye","TR","TUR",2023,"","2025-04-15",11730,13105.6585678319,85325965,66.2766047093165,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD",14005,-2275,0,-2.275
"Turkmenistan","TM","TKM",2019,"","2025-04-15",6450,6648.0348960628,6803944,44.2857594037204,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD",12536,-6086,0,-6.086
"Turkmenistan","TM","TKM",2020,"","2025-04-15",6740,6592.60146027748,6949912,35.9365938526967,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD",12696,-5956,0,-5.956
"Turkmenistan","TM","TKM",2021,"","2025-04-15",7200,7051.20211079213,7092043,33.0581170797482,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD",13205,-6005,0,-6.005
"Turkmenistan","TM","TKM",2023,"","2025-04-15",8250,8232.65225980002,7364438,34.0992738017257,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD",14005,-5755,0,-5.755
"Turkmenistan","TM","TKM",2022,"","2025-04-15",7780,8156.35211950774,7230193,37.3609509597775,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD",13845,-6065,0,-6.065
"Turkmenistan","TM","TKM",2018,"","2025-04-15",5930,6125.05169712085,6655524,50.9002726399821,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD",12376,-6446,0,-6.446
"Turks and Caicos Islands","TC","TCA",2020,"","2025-04-15",19010,17452.6578046047,44386,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified",12696,6314,1,6.314
"Turks and Caicos Islands","TC","TCA",2021,"","2025-04-15",21460,23114.7902123091,45243,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified",13205,8255,1,8.255
"Tuvalu","TV","TUV",2020,"","2025-04-15",6880,4976.11254109571,10399,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA",12696,-5816,0,-5.816
"Tuvalu","TV","TUV",2021,"","2025-04-15",7510,5905.08198095343,10194,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA",13205,-5695,0,-5.695
"Tuvalu","TV","TUV",2022,"","2025-04-15",8100,5911.32727055301,9992,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA",13845,-5745,0,-5.745
"Tuvalu","TV","TUV",2023,"","2025-04-15",8770,6344.7750188689,9816,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA",14005,-5235,0,-5.235
"Tuvalu","TV","TUV",2018,"","2025-04-15",6230,4466.12034928245,10751,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA",12376,-6146,0,-6.146
"Tuvalu","TV","TUV",2019,"","2025-04-15",6880,5115.13075950206,10581,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA",12536,-5656,0,-5.656
"Ukraine","UA","UKR",2023,"","2025-04-15",4950,5069.703125,37732836,78.0981136693013,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD",14005,-9055,0,-9.055
"Ukraine","UA","UKR",2019,"","2025-04-15",3270,3619.86157226563,44957458,90.5112342910763,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD",12536,-9266,0,-9.266
"Ukraine","UA","UKR",2022,"","2025-04-15",3930,4199.6708984375,41048766,87.3965139907244,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD",13845,-9915,0,-9.915
"Ukraine","UA","UKR",2018,"","2025-04-15",2720,3059.0517578125,45208907,99.1998150718675,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD",12376,-9656,0,-9.656
"Ukraine","UA","UKR",2020,"","2025-04-15",3530,3709.76928710938,44680014,79.1564523761815,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD",12696,-9166,0,-9.166
"Ukraine","UA","UKR",2021,"","2025-04-15",4060,4775.94580078125,44298640,82.69796136345,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD",13205,-9145,0,-9.145
"Uruguay","UY","URY",2018,"","2025-04-15",17700,19249.9401532664,3394534,47.7913610689275,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD",12376,5324,1,5.324
"Uruguay","UY","URY",2019,"","2025-04-15",18390,18315.7352857194,3397206,49.7448699575412,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD",12536,5854,1,5.854
"Uruguay","UY","URY",2020,"","2025-04-15",16140,15789.6857422214,3398968,46.6861478026171,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD",12696,3444,1,3.444
"Uruguay","UY","URY",2021,"","2025-04-15",16200,17888.211510172,3396695,56.823738109386,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD",13205,2995,1,2.995
"Uruguay","UY","URY",2022,"","2025-04-15",17830,20691.9738991763,3390913,58.8336177106898,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD",13845,3985,1,3.985
"Uruguay","UY","URY",2023,"","2025-04-15",19700,22797.8111731861,3388081,51.7334881614305,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD",14005,5695,1,5.695
"Vanuatu","VU","VUT",2018,"","2025-04-15",3250,3206.68930842127,285259,98.3408089548684,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA",12376,-9126,0,-9.126
"Vanuatu","VU","VUT",2019,"","2025-04-15",3740,3207.44650452083,291985,99.3829688227082,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA",12536,-8796,0,-8.796
"Vanuatu","VU","VUT",2020,"","2025-04-15",3390,3042.98711598286,298858,62.9663867948803,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA",12696,-9306,0,-9.306
"Vanuatu","VU","VUT",2021,"","2025-04-15",3500,3107.20312858002,305868,61.8209434451996,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA",13205,-9705,0,-9.705
"Viet Nam","VN","VNM",2018,"","2025-04-15",3020,3222.31003125366,96237319,164.663936775892,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD",12376,-9356,0,-9.356
"Viet Nam","VN","VNM",2019,"","2025-04-15",3290,3440.90025375434,97173776,164.704215031408,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD",12536,-9246,0,-9.246
"Viet Nam","VN","VNM",2020,"","2025-04-15",3400,3534.03953482647,98079191,163.245862814935,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD",12696,-9296,0,-9.296
"Viet Nam","VN","VNM",2021,"","2025-04-15",3540,3704.1935590038,98935098,186.675832836814,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD",13205,-9665,0,-9.665
"Viet Nam","VN","VNM",2022,"","2025-04-15",3960,4116.38576094153,99680655,183.789541097223,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD",13845,-9885,0,-9.885
"Viet Nam","VN","VNM",2023,"","2025-04-15",4110,4282.08851724506,100352192,166.323605042338,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD",14005,-9895,0,-9.895
"West Bank and Gaza","PS","PSE",2018,"","2025-04-15",4190,3562.33094270256,4569087,71.4012754506469,"Middle East & North Africa","","","","Lower middle income","Not classified",12376,-8186,0,-8.186
"West Bank and Gaza","PS","PSE",2019,"","2025-04-15",4200,3656.85827137011,4685306,68.9934922812035,"Middle East & North Africa","","","","Lower middle income","Not classified",12536,-8336,0,-8.336
"West Bank and Gaza","PS","PSE",2020,"","2025-04-15",3700,3233.56863835858,4803269,67.2881912475775,"Middle East & North Africa","","","","Lower middle income","Not classified",12696,-8996,0,-8.996
"West Bank and Gaza","PS","PSE",2021,"","2025-04-15",4270,3678.63565662194,4922749,73.0835496162129,"Middle East & North Africa","","","","Lower middle income","Not classified",13205,-8935,0,-8.935
"West Bank and Gaza","PS","PSE",2022,"","2025-04-15",4720,3799.95527015163,5043612,82.3949283869453,"Middle East & North Africa","","","","Lower middle income","Not classified",13845,-9125,0,-9.125
"West Bank and Gaza","PS","PSE",2023,"","2025-04-15",4180,3372.34974423005,5165775,86.3938510286554,"Middle East & North Africa","","","","Lower middle income","Not classified",14005,-9825,0,-9.825
